userId,attractionId,interactionType,timestamp
f80e5c8d-b3ad-404f-982d-8181196ff47d,Ibere rya bigogwe,view,2024-03-25T21:20:38
f80e5c8d-b3ad-404f-982d-8181196ff47d,Lake Kivu,view,2024-02-02T06:06:14
f80e5c8d-b3ad-404f-982d-8181196ff47d,Nyandungu park,view,2024-06-06T15:06:34
a3c060e5-00fc-409e-bb0e-acb231669de2,Amahoro Stadium,view,2024-03-17T10:31:38
a3c060e5-00fc-409e-bb0e-acb231669de2,Amahoro Stadium,view,2024-02-09T10:13:23
a3c060e5-00fc-409e-bb0e-acb231669de2,Fazendha,view,2024-01-24T20:01:36
a3c060e5-00fc-409e-bb0e-acb231669de2,Karisoke Research Center - Dian Fossey Camp,view,2024-01-04T18:27:31
a3c060e5-00fc-409e-bb0e-acb231669de2,Kigali Memorial Site,view,2024-02-28T16:05:49
a3c060e5-00fc-409e-bb0e-acb231669de2,Gishwati,view,2024-02-25T18:43:31
a3c060e5-00fc-409e-bb0e-acb231669de2,Nyungwe NP,view,2024-01-05T02:41:12
a3c060e5-00fc-409e-bb0e-acb231669de2,Amahoro Stadium,view,2024-05-13T23:01:02
a3c060e5-00fc-409e-bb0e-acb231669de2,Gishwati,view,2024-02-27T21:31:49
a3c060e5-00fc-409e-bb0e-acb231669de2,Amahoro Stadium,view,2024-07-13T21:22:19
4b8d430a-48c0-4a7e-a8eb-3f149afdb5e2,Kigali Memorial Site,view,2024-06-22T03:20:41
4b8d430a-48c0-4a7e-a8eb-3f149afdb5e2,Fazendha,view,2024-04-23T00:35:33
4b8d430a-48c0-4a7e-a8eb-3f149afdb5e2,Kitabi eco center,view,2024-03-29T01:40:23
4b8d430a-48c0-4a7e-a8eb-3f149afdb5e2,King's Palace,view,2024-02-12T13:01:00
4b8d430a-48c0-4a7e-a8eb-3f149afdb5e2,Parliament,view,2024-04-29T09:40:06
4b8d430a-48c0-4a7e-a8eb-3f149afdb5e2,Amahoro Stadium,view,2024-02-07T22:52:03
4b8d430a-48c0-4a7e-a8eb-3f149afdb5e2,Fazendha,view,2024-04-08T12:47:27
4b8d430a-48c0-4a7e-a8eb-3f149afdb5e2,Parliament,view,2024-03-14T18:58:21
4b8d430a-48c0-4a7e-a8eb-3f149afdb5e2,Imigongo art centre,view,2024-01-06T19:35:59
4b8d430a-48c0-4a7e-a8eb-3f149afdb5e2,Karisoke Research Center - Dian Fossey Camp,view,2024-03-03T02:40:49
4431be60-f417-4840-83ee-5843ea3da76a,Fazendha,view,2024-02-12T22:18:13
4431be60-f417-4840-83ee-5843ea3da76a,Ibere rya bigogwe,view,2024-04-15T22:36:30
4431be60-f417-4840-83ee-5843ea3da76a,Amahoro Stadium,view,2024-04-29T03:40:08
4431be60-f417-4840-83ee-5843ea3da76a,Volcanoes NP (Gorilla trekking),view,2024-02-29T02:25:24
4431be60-f417-4840-83ee-5843ea3da76a,Ethnographic Museum,view,2024-01-10T15:59:30
4431be60-f417-4840-83ee-5843ea3da76a,Amashyuza hot springs,view,2024-03-30T06:31:02
4431be60-f417-4840-83ee-5843ea3da76a,BK Arena,view,2024-04-08T19:57:15
4431be60-f417-4840-83ee-5843ea3da76a,Nyungwe NP,view,2024-03-13T09:51:22
4431be60-f417-4840-83ee-5843ea3da76a,Cricket - Gahanga,view,2024-06-26T01:17:46
4431be60-f417-4840-83ee-5843ea3da76a,Cathedral,view,2024-06-07T03:14:51
1a77d26f-aba9-4d5b-8b7f-8d243e53bd03,Gishwati,view,2024-01-22T03:25:12
1a77d26f-aba9-4d5b-8b7f-8d243e53bd03,Gishwati,view,2024-03-15T03:55:51
1a77d26f-aba9-4d5b-8b7f-8d243e53bd03,Amashyuza hot springs,view,2024-04-04T04:15:34
1a77d26f-aba9-4d5b-8b7f-8d243e53bd03,Amahoro Stadium,view,2024-04-23T18:02:23
1a77d26f-aba9-4d5b-8b7f-8d243e53bd03,Rusumo waterfalls,view,2024-06-09T06:02:23
1a77d26f-aba9-4d5b-8b7f-8d243e53bd03,Amashyuza hot springs,view,2024-05-13T05:16:01
1a77d26f-aba9-4d5b-8b7f-8d243e53bd03,Rusumo waterfalls,view,2024-01-08T01:14:48
1a77d26f-aba9-4d5b-8b7f-8d243e53bd03,Twin Lakes,view,2024-05-31T12:27:28
1a77d26f-aba9-4d5b-8b7f-8d243e53bd03,BK Arena,view,2024-03-19T04:00:18
1a77d26f-aba9-4d5b-8b7f-8d243e53bd03,Nyandungu park,view,2024-05-02T04:16:59
d150da13-9cd5-4719-87d9-6d734cf4d4a2,Nyandungu park,view,2024-03-17T01:45:27
d150da13-9cd5-4719-87d9-6d734cf4d4a2,Ethnographic Museum,view,2024-01-26T01:03:03
d150da13-9cd5-4719-87d9-6d734cf4d4a2,Twin Lakes,view,2024-04-15T08:14:09
d150da13-9cd5-4719-87d9-6d734cf4d4a2,Ellen DeGeneres Campus of the Dian Fossey Gorilla Fund,view,2024-05-07T07:17:46
d150da13-9cd5-4719-87d9-6d734cf4d4a2,Twin Lakes,view,2024-01-26T12:26:07
d150da13-9cd5-4719-87d9-6d734cf4d4a2,Twin Lakes,view,2024-03-17T11:00:12
d150da13-9cd5-4719-87d9-6d734cf4d4a2,Lake Kivu,view,2024-02-16T07:45:33
d150da13-9cd5-4719-87d9-6d734cf4d4a2,Imigongo art centre,view,2024-04-27T09:14:36
d150da13-9cd5-4719-87d9-6d734cf4d4a2,Cathedral,view,2024-01-15T05:34:46
d150da13-9cd5-4719-87d9-6d734cf4d4a2,Parliament,view,2024-01-05T16:49:11
c4c9322a-da8e-4084-94c6-9e3fec415ae6,Ethnographic Museum,view,2024-02-10T07:16:23
c4c9322a-da8e-4084-94c6-9e3fec415ae6,King's Palace,view,2024-01-22T05:26:47
c4c9322a-da8e-4084-94c6-9e3fec415ae6,King's Palace,view,2024-05-02T17:42:48
c4c9322a-da8e-4084-94c6-9e3fec415ae6,Nyandungu park,view,2024-05-25T19:13:29
c4c9322a-da8e-4084-94c6-9e3fec415ae6,Parliament,view,2024-06-26T11:13:06
c4c9322a-da8e-4084-94c6-9e3fec415ae6,Underground caves,view,2024-05-16T07:32:16
c4c9322a-da8e-4084-94c6-9e3fec415ae6,Cathedral,view,2024-03-09T03:27:12
c4c9322a-da8e-4084-94c6-9e3fec415ae6,Karisoke Research Center - Dian Fossey Camp,view,2024-02-25T21:31:03
c4c9322a-da8e-4084-94c6-9e3fec415ae6,Rusumo waterfalls,view,2024-04-22T21:42:55
c4c9322a-da8e-4084-94c6-9e3fec415ae6,Imigongo art centre,view,2024-01-16T02:54:50
536a36d4-7cfb-4f36-9b4d-433f0968b4d8,Nyandungu park,view,2024-03-16T05:47:42
536a36d4-7cfb-4f36-9b4d-433f0968b4d8,Amahoro Stadium,view,2024-03-14T07:17:42
536a36d4-7cfb-4f36-9b4d-433f0968b4d8,BK Arena,view,2024-04-06T20:39:50
536a36d4-7cfb-4f36-9b4d-433f0968b4d8,BK Arena,view,2024-02-12T12:14:45
536a36d4-7cfb-4f36-9b4d-433f0968b4d8,Nyungwe NP,view,2024-05-23T01:55:45
536a36d4-7cfb-4f36-9b4d-433f0968b4d8,Lake Kivu,view,2024-03-24T06:20:45
536a36d4-7cfb-4f36-9b4d-433f0968b4d8,Cricket - Gahanga,view,2024-03-04T18:11:04
536a36d4-7cfb-4f36-9b4d-433f0968b4d8,Twin Lakes,view,2024-07-02T04:16:55
536a36d4-7cfb-4f36-9b4d-433f0968b4d8,Kigali Convetion center,view,2024-06-20T13:06:29
536a36d4-7cfb-4f36-9b4d-433f0968b4d8,Volcanoes NP (Gorilla trekking),view,2024-02-03T04:58:10
dfca7ae9-635c-4359-a462-9023c884f656,Lake Kivu,view,2024-02-27T23:04:25
dfca7ae9-635c-4359-a462-9023c884f656,Amahoro Stadium,view,2024-05-04T04:27:06
dfca7ae9-635c-4359-a462-9023c884f656,Imigongo art centre,view,2024-06-01T01:22:02
dfca7ae9-635c-4359-a462-9023c884f656,Fazendha,view,2024-07-10T20:13:46
dfca7ae9-635c-4359-a462-9023c884f656,Lake Kivu,view,2024-04-14T04:43:36
dfca7ae9-635c-4359-a462-9023c884f656,Rusumo waterfalls,view,2024-01-01T05:59:13
dfca7ae9-635c-4359-a462-9023c884f656,Imigongo art centre,view,2024-02-08T16:55:10
dfca7ae9-635c-4359-a462-9023c884f656,Imigongo art centre,view,2024-01-12T10:48:35
dfca7ae9-635c-4359-a462-9023c884f656,Nyungwe NP,view,2024-02-22T00:33:49
dfca7ae9-635c-4359-a462-9023c884f656,Nyandungu park,view,2024-05-20T08:35:57
4713c665-e28b-44be-9f7c-cf5d272e3dc0,Parliament,view,2024-04-12T10:34:22
4713c665-e28b-44be-9f7c-cf5d272e3dc0,King's Palace,view,2024-01-30T15:06:15
4713c665-e28b-44be-9f7c-cf5d272e3dc0,Nyungwe NP,view,2024-02-13T01:54:16
4713c665-e28b-44be-9f7c-cf5d272e3dc0,Royal balloon,view,2024-07-07T03:22:37
4713c665-e28b-44be-9f7c-cf5d272e3dc0,Kigali Memorial Site,view,2024-04-15T11:36:53
4713c665-e28b-44be-9f7c-cf5d272e3dc0,Fazendha,view,2024-05-10T04:34:27
4713c665-e28b-44be-9f7c-cf5d272e3dc0,Akagera NP,view,2024-06-01T18:42:52
4713c665-e28b-44be-9f7c-cf5d272e3dc0,Imigongo art centre,view,2024-04-04T19:48:18
4713c665-e28b-44be-9f7c-cf5d272e3dc0,Amahoro Stadium,view,2024-01-24T16:10:04
4713c665-e28b-44be-9f7c-cf5d272e3dc0,Kigali Convetion center,view,2024-07-01T08:14:54
27d52464-a701-49e0-813f-b6b7aaeb1432,Twin Lakes,view,2024-04-22T18:32:10
27d52464-a701-49e0-813f-b6b7aaeb1432,Amashyuza hot springs,view,2024-01-19T22:02:12
27d52464-a701-49e0-813f-b6b7aaeb1432,Amashyuza hot springs,view,2024-05-08T20:56:34
27d52464-a701-49e0-813f-b6b7aaeb1432,BK Arena,view,2024-01-22T10:08:16
27d52464-a701-49e0-813f-b6b7aaeb1432,Imigongo art centre,view,2024-05-24T11:06:14
27d52464-a701-49e0-813f-b6b7aaeb1432,Underground caves,view,2024-03-22T03:03:31
27d52464-a701-49e0-813f-b6b7aaeb1432,Parliament,view,2024-07-03T10:20:08
27d52464-a701-49e0-813f-b6b7aaeb1432,Kigali Convetion center,view,2024-06-20T14:21:24
27d52464-a701-49e0-813f-b6b7aaeb1432,Underground caves,view,2024-07-13T20:47:35
27d52464-a701-49e0-813f-b6b7aaeb1432,Kigali Memorial Site,view,2024-06-18T22:16:13
24f4072c-27c0-4edd-b873-88ac295053d1,Underground caves,view,2024-01-10T18:10:39
24f4072c-27c0-4edd-b873-88ac295053d1,Volcanoes NP (Gorilla trekking),view,2024-06-09T12:43:16
24f4072c-27c0-4edd-b873-88ac295053d1,Rusumo waterfalls,view,2024-06-20T11:31:47
24f4072c-27c0-4edd-b873-88ac295053d1,Rusumo waterfalls,view,2024-03-17T06:57:53
24f4072c-27c0-4edd-b873-88ac295053d1,Lake Kivu,view,2024-04-07T09:38:33
24f4072c-27c0-4edd-b873-88ac295053d1,Hiking Mt Bisoke,view,2024-06-15T18:32:18
24f4072c-27c0-4edd-b873-88ac295053d1,Twin Lakes,view,2024-04-20T07:26:35
24f4072c-27c0-4edd-b873-88ac295053d1,Kitabi eco center,view,2024-03-16T11:18:26
24f4072c-27c0-4edd-b873-88ac295053d1,Cathedral,view,2024-02-11T07:50:09
24f4072c-27c0-4edd-b873-88ac295053d1,Rusumo waterfalls,view,2024-05-22T03:48:15
15e866d9-9a82-4e5d-9eda-c0df657f6c4b,Nyungwe NP,view,2024-06-27T15:19:23
15e866d9-9a82-4e5d-9eda-c0df657f6c4b,Ethnographic Museum,view,2024-06-30T15:13:21
15e866d9-9a82-4e5d-9eda-c0df657f6c4b,Kitabi eco center,view,2024-02-15T13:41:08
15e866d9-9a82-4e5d-9eda-c0df657f6c4b,Amashyuza hot springs,view,2024-06-18T05:39:29
15e866d9-9a82-4e5d-9eda-c0df657f6c4b,Cricket - Gahanga,view,2024-05-15T10:42:35
15e866d9-9a82-4e5d-9eda-c0df657f6c4b,BK Arena,view,2024-05-04T14:29:17
15e866d9-9a82-4e5d-9eda-c0df657f6c4b,Hiking Mt Bisoke,view,2024-06-21T18:03:20
15e866d9-9a82-4e5d-9eda-c0df657f6c4b,BK Arena,view,2024-02-09T20:13:13
15e866d9-9a82-4e5d-9eda-c0df657f6c4b,Parliament,view,2024-02-17T00:52:21
15e866d9-9a82-4e5d-9eda-c0df657f6c4b,Gishwati,view,2024-01-28T23:25:36
f6204454-5346-403a-9484-8bac556c85cc,Cathedral,view,2024-06-16T16:48:03
f6204454-5346-403a-9484-8bac556c85cc,Nyungwe NP,view,2024-02-08T20:29:55
f6204454-5346-403a-9484-8bac556c85cc,Parliament,view,2024-02-14T18:34:49
f6204454-5346-403a-9484-8bac556c85cc,Cathedral,view,2024-06-10T14:53:43
f6204454-5346-403a-9484-8bac556c85cc,Karisoke Research Center - Dian Fossey Camp,view,2024-04-18T10:45:59
f6204454-5346-403a-9484-8bac556c85cc,Parliament,view,2024-05-26T02:27:26
f6204454-5346-403a-9484-8bac556c85cc,Parliament,view,2024-03-28T19:21:29
f6204454-5346-403a-9484-8bac556c85cc,Gishwati,view,2024-03-06T09:06:42
f6204454-5346-403a-9484-8bac556c85cc,Amashyuza hot springs,view,2024-02-19T04:02:43
f6204454-5346-403a-9484-8bac556c85cc,Ibere rya bigogwe,view,2024-01-26T03:26:09
e73b2ece-f831-4b0b-80f4-92c268d0dc3b,Imigongo art centre,view,2024-04-14T00:29:48
e73b2ece-f831-4b0b-80f4-92c268d0dc3b,Ibere rya bigogwe,view,2024-03-31T05:34:56
e73b2ece-f831-4b0b-80f4-92c268d0dc3b,Kigali Convetion center,view,2024-06-11T06:45:23
e73b2ece-f831-4b0b-80f4-92c268d0dc3b,Parliament,view,2024-03-01T19:19:55
e73b2ece-f831-4b0b-80f4-92c268d0dc3b,Ibere rya bigogwe,view,2024-01-19T04:19:27
e73b2ece-f831-4b0b-80f4-92c268d0dc3b,Fazendha,view,2024-05-01T11:24:15
e73b2ece-f831-4b0b-80f4-92c268d0dc3b,Imigongo art centre,view,2024-06-01T04:42:40
e73b2ece-f831-4b0b-80f4-92c268d0dc3b,Kigali Convetion center,view,2024-05-09T17:24:14
e73b2ece-f831-4b0b-80f4-92c268d0dc3b,Fazendha,view,2024-06-12T17:52:53
e73b2ece-f831-4b0b-80f4-92c268d0dc3b,Kibeho,view,2024-05-15T06:34:18
449c96d3-bf47-454c-bdb6-0f82689ff97e,Fazendha,view,2024-01-17T00:31:35
449c96d3-bf47-454c-bdb6-0f82689ff97e,Ethnographic Museum,view,2024-01-12T20:04:07
449c96d3-bf47-454c-bdb6-0f82689ff97e,Imigongo art centre,view,2024-02-19T19:27:18
449c96d3-bf47-454c-bdb6-0f82689ff97e,Amahoro Stadium,view,2024-03-12T21:19:45
449c96d3-bf47-454c-bdb6-0f82689ff97e,Underground caves,view,2024-06-08T17:37:24
449c96d3-bf47-454c-bdb6-0f82689ff97e,Nyandungu park,view,2024-03-01T02:57:03
449c96d3-bf47-454c-bdb6-0f82689ff97e,Gishwati,view,2024-02-20T19:04:24
449c96d3-bf47-454c-bdb6-0f82689ff97e,Amahoro Stadium,view,2024-02-05T09:30:58
449c96d3-bf47-454c-bdb6-0f82689ff97e,Gishwati,view,2024-01-13T07:12:55
449c96d3-bf47-454c-bdb6-0f82689ff97e,Kibeho,view,2024-03-08T14:37:01
e902f87a-8c29-4f6b-990d-b2cddbf38a69,Parliament,view,2024-01-03T05:27:49
e902f87a-8c29-4f6b-990d-b2cddbf38a69,Kibeho,view,2024-03-13T14:27:21
e902f87a-8c29-4f6b-990d-b2cddbf38a69,Fazendha,view,2024-01-12T09:03:55
e902f87a-8c29-4f6b-990d-b2cddbf38a69,Twin Lakes,view,2024-06-27T03:06:55
e902f87a-8c29-4f6b-990d-b2cddbf38a69,Ethnographic Museum,view,2024-05-04T16:15:55
e902f87a-8c29-4f6b-990d-b2cddbf38a69,Gishwati,view,2024-04-04T09:49:58
e902f87a-8c29-4f6b-990d-b2cddbf38a69,Gishwati,view,2024-05-15T23:27:02
e902f87a-8c29-4f6b-990d-b2cddbf38a69,Ibere rya bigogwe,view,2024-02-14T06:15:11
e902f87a-8c29-4f6b-990d-b2cddbf38a69,Karisoke Research Center - Dian Fossey Camp,view,2024-01-19T01:51:51
e902f87a-8c29-4f6b-990d-b2cddbf38a69,Volcanoes NP (Gorilla trekking),view,2024-07-13T01:50:23
6d4108cd-8ac7-4311-8841-bc3184d8f745,BK Arena,view,2024-06-05T05:56:56
6d4108cd-8ac7-4311-8841-bc3184d8f745,Ethnographic Museum,view,2024-05-21T03:44:43
6d4108cd-8ac7-4311-8841-bc3184d8f745,Kitabi eco center,view,2024-04-25T00:40:23
6d4108cd-8ac7-4311-8841-bc3184d8f745,Karisoke Research Center - Dian Fossey Camp,view,2024-06-29T05:18:31
6d4108cd-8ac7-4311-8841-bc3184d8f745,Amahoro Stadium,view,2024-05-30T05:52:09
6d4108cd-8ac7-4311-8841-bc3184d8f745,Volcanoes NP (Gorilla trekking),view,2024-06-24T09:11:53
6d4108cd-8ac7-4311-8841-bc3184d8f745,Underground caves,view,2024-02-26T09:58:16
6d4108cd-8ac7-4311-8841-bc3184d8f745,Cricket - Gahanga,view,2024-05-03T02:46:01
6d4108cd-8ac7-4311-8841-bc3184d8f745,Ethnographic Museum,view,2024-01-14T16:10:29
6d4108cd-8ac7-4311-8841-bc3184d8f745,King's Palace,view,2024-03-30T12:22:19
f59b26b0-c12e-496f-9757-7acff8c58eac,Hiking Mt Bisoke,view,2024-06-20T07:37:56
f59b26b0-c12e-496f-9757-7acff8c58eac,Lake Kivu,view,2024-05-27T01:11:05
f59b26b0-c12e-496f-9757-7acff8c58eac,Karisoke Research Center - Dian Fossey Camp,view,2024-02-02T00:21:33
f59b26b0-c12e-496f-9757-7acff8c58eac,Akagera NP,view,2024-06-01T07:06:18
f59b26b0-c12e-496f-9757-7acff8c58eac,Fazendha,view,2024-01-30T16:27:40
f59b26b0-c12e-496f-9757-7acff8c58eac,Kigali Memorial Site,view,2024-05-06T02:22:32
f59b26b0-c12e-496f-9757-7acff8c58eac,Lake Kivu,view,2024-03-18T16:10:35
f59b26b0-c12e-496f-9757-7acff8c58eac,Kibeho,view,2024-04-09T03:38:59
f59b26b0-c12e-496f-9757-7acff8c58eac,Gishwati,view,2024-04-08T09:05:26
f59b26b0-c12e-496f-9757-7acff8c58eac,Nyandungu park,view,2024-06-22T03:07:45
a3ceaa4b-b8c6-4c7e-982d-4d2a883de849,Fazendha,view,2024-03-28T02:59:48
a3ceaa4b-b8c6-4c7e-982d-4d2a883de849,Nyungwe NP,view,2024-01-03T11:37:18
a3ceaa4b-b8c6-4c7e-982d-4d2a883de849,BK Arena,view,2024-05-06T16:17:02
a3ceaa4b-b8c6-4c7e-982d-4d2a883de849,Ibere rya bigogwe,view,2024-04-10T01:30:58
a3ceaa4b-b8c6-4c7e-982d-4d2a883de849,Volcanoes NP (Gorilla trekking),view,2024-06-12T15:46:34
a3ceaa4b-b8c6-4c7e-982d-4d2a883de849,Cricket - Gahanga,view,2024-07-15T08:55:05
a3ceaa4b-b8c6-4c7e-982d-4d2a883de849,Ellen DeGeneres Campus of the Dian Fossey Gorilla Fund,view,2024-02-20T23:30:26
a3ceaa4b-b8c6-4c7e-982d-4d2a883de849,Fazendha,view,2024-02-22T10:46:54
a3ceaa4b-b8c6-4c7e-982d-4d2a883de849,Amahoro Stadium,view,2024-01-04T15:18:40
a3ceaa4b-b8c6-4c7e-982d-4d2a883de849,Ellen DeGeneres Campus of the Dian Fossey Gorilla Fund,view,2024-02-28T03:23:17
e02caba5-fffd-45d0-ab76-2905231bc4a8,Hiking Mt Bisoke,view,2024-05-03T02:28:58
e02caba5-fffd-45d0-ab76-2905231bc4a8,Kigali Convetion center,view,2024-06-24T16:56:36
e02caba5-fffd-45d0-ab76-2905231bc4a8,Lake Kivu,view,2024-06-17T05:53:31
e02caba5-fffd-45d0-ab76-2905231bc4a8,Royal balloon,view,2024-05-04T16:55:11
e02caba5-fffd-45d0-ab76-2905231bc4a8,Nyungwe NP,view,2024-05-12T03:03:48
e02caba5-fffd-45d0-ab76-2905231bc4a8,Kitabi eco center,view,2024-01-29T09:57:14
e02caba5-fffd-45d0-ab76-2905231bc4a8,Hiking Mt Bisoke,view,2024-05-04T19:15:23
e02caba5-fffd-45d0-ab76-2905231bc4a8,Kibeho,view,2024-03-12T01:44:22
e02caba5-fffd-45d0-ab76-2905231bc4a8,Rusumo waterfalls,view,2024-07-09T13:27:51
e02caba5-fffd-45d0-ab76-2905231bc4a8,King's Palace,view,2024-06-22T04:13:01
753fe8d8-acde-47e6-9550-fbc95bbaaf59,Ibere rya bigogwe,view,2024-04-14T15:32:51
753fe8d8-acde-47e6-9550-fbc95bbaaf59,Kigali Memorial Site,view,2024-03-06T17:41:21
753fe8d8-acde-47e6-9550-fbc95bbaaf59,Ethnographic Museum,view,2024-01-14T19:25:44
753fe8d8-acde-47e6-9550-fbc95bbaaf59,Royal balloon,view,2024-01-26T04:33:09
753fe8d8-acde-47e6-9550-fbc95bbaaf59,Nyungwe NP,view,2024-01-25T10:45:29
753fe8d8-acde-47e6-9550-fbc95bbaaf59,Hiking Mt Bisoke,view,2024-05-23T13:46:02
753fe8d8-acde-47e6-9550-fbc95bbaaf59,Ethnographic Museum,view,2024-04-21T03:21:31
753fe8d8-acde-47e6-9550-fbc95bbaaf59,Nyandungu park,view,2024-02-14T10:29:11
753fe8d8-acde-47e6-9550-fbc95bbaaf59,Cricket - Gahanga,view,2024-06-17T21:25:58
753fe8d8-acde-47e6-9550-fbc95bbaaf59,Volcanoes NP (Gorilla trekking),view,2024-03-20T06:18:37
4c599bc0-929f-4821-92c3-4cc0fce480eb,Nyandungu park,view,2024-04-12T06:37:11
4c599bc0-929f-4821-92c3-4cc0fce480eb,Nyandungu park,view,2024-01-16T01:46:42
4c599bc0-929f-4821-92c3-4cc0fce480eb,Cathedral,view,2024-05-05T02:42:54
4c599bc0-929f-4821-92c3-4cc0fce480eb,Nyungwe NP,view,2024-02-03T02:32:05
4c599bc0-929f-4821-92c3-4cc0fce480eb,Cricket - Gahanga,view,2024-04-27T18:16:42
4c599bc0-929f-4821-92c3-4cc0fce480eb,Volcanoes NP (Gorilla trekking),view,2024-01-20T01:21:21
4c599bc0-929f-4821-92c3-4cc0fce480eb,Hiking Mt Bisoke,view,2024-05-22T14:55:43
4c599bc0-929f-4821-92c3-4cc0fce480eb,Kibeho,view,2024-05-18T04:18:32
4c599bc0-929f-4821-92c3-4cc0fce480eb,BK Arena,view,2024-06-13T07:50:18
4c599bc0-929f-4821-92c3-4cc0fce480eb,Kitabi eco center,view,2024-06-05T01:23:49
77775d45-287f-4e73-88b9-1f51c89398a7,Karisoke Research Center - Dian Fossey Camp,view,2024-01-31T09:44:10
77775d45-287f-4e73-88b9-1f51c89398a7,BK Arena,view,2024-04-09T09:05:09
77775d45-287f-4e73-88b9-1f51c89398a7,Ethnographic Museum,view,2024-05-20T01:24:56
77775d45-287f-4e73-88b9-1f51c89398a7,King's Palace,view,2024-01-29T13:47:21
77775d45-287f-4e73-88b9-1f51c89398a7,Imigongo art centre,view,2024-02-07T04:10:57
77775d45-287f-4e73-88b9-1f51c89398a7,Volcanoes NP (Gorilla trekking),view,2024-06-11T18:47:15
77775d45-287f-4e73-88b9-1f51c89398a7,Ibere rya bigogwe,view,2024-03-16T00:59:12
77775d45-287f-4e73-88b9-1f51c89398a7,Amashyuza hot springs,view,2024-06-30T01:24:13
77775d45-287f-4e73-88b9-1f51c89398a7,Volcanoes NP (Gorilla trekking),view,2024-06-05T19:16:49
77775d45-287f-4e73-88b9-1f51c89398a7,Imigongo art centre,view,2024-06-10T23:52:30
334ea25c-0b69-4960-8041-5811fb26f509,Parliament,view,2024-03-20T19:09:20
334ea25c-0b69-4960-8041-5811fb26f509,Fazendha,view,2024-05-03T19:00:00
334ea25c-0b69-4960-8041-5811fb26f509,King's Palace,view,2024-04-23T17:26:38
334ea25c-0b69-4960-8041-5811fb26f509,Twin Lakes,view,2024-05-31T03:43:51
334ea25c-0b69-4960-8041-5811fb26f509,Royal balloon,view,2024-03-08T06:41:09
334ea25c-0b69-4960-8041-5811fb26f509,Volcanoes NP (Gorilla trekking),view,2024-05-11T11:47:21
334ea25c-0b69-4960-8041-5811fb26f509,Parliament,view,2024-04-20T21:32:40
334ea25c-0b69-4960-8041-5811fb26f509,Kigali Memorial Site,view,2024-06-02T21:53:05
334ea25c-0b69-4960-8041-5811fb26f509,Karisoke Research Center - Dian Fossey Camp,view,2024-06-22T06:31:24
334ea25c-0b69-4960-8041-5811fb26f509,Akagera NP,view,2024-03-15T02:59:20
307b7053-3088-4472-ac3a-0b0a735e0312,Cricket - Gahanga,view,2024-03-22T12:21:36
307b7053-3088-4472-ac3a-0b0a735e0312,King's Palace,view,2024-03-03T00:11:03
307b7053-3088-4472-ac3a-0b0a735e0312,Volcanoes NP (Gorilla trekking),view,2024-03-27T15:24:38
307b7053-3088-4472-ac3a-0b0a735e0312,Kigali Convetion center,view,2024-03-06T20:24:51
307b7053-3088-4472-ac3a-0b0a735e0312,Cathedral,view,2024-02-23T05:05:24
307b7053-3088-4472-ac3a-0b0a735e0312,Lake Kivu,view,2024-03-30T08:18:56
307b7053-3088-4472-ac3a-0b0a735e0312,Nyungwe NP,view,2024-06-08T03:26:06
307b7053-3088-4472-ac3a-0b0a735e0312,Kitabi eco center,view,2024-02-10T06:30:55
307b7053-3088-4472-ac3a-0b0a735e0312,Twin Lakes,view,2024-07-10T06:58:01
307b7053-3088-4472-ac3a-0b0a735e0312,Nyungwe NP,view,2024-03-14T16:38:57
b554c82d-86f8-4f7b-b90a-8117a687a469,Kigali Memorial Site,view,2024-07-02T10:08:04
b554c82d-86f8-4f7b-b90a-8117a687a469,Nyandungu park,view,2024-02-16T22:46:15
b554c82d-86f8-4f7b-b90a-8117a687a469,Fazendha,view,2024-05-14T17:01:38
b554c82d-86f8-4f7b-b90a-8117a687a469,Kitabi eco center,view,2024-06-09T09:17:17
b554c82d-86f8-4f7b-b90a-8117a687a469,Cricket - Gahanga,view,2024-03-23T20:28:37
b554c82d-86f8-4f7b-b90a-8117a687a469,Nyungwe NP,view,2024-01-28T18:27:49
b554c82d-86f8-4f7b-b90a-8117a687a469,Parliament,view,2024-06-08T16:14:06
b554c82d-86f8-4f7b-b90a-8117a687a469,Royal balloon,view,2024-03-25T14:24:08
b554c82d-86f8-4f7b-b90a-8117a687a469,Ellen DeGeneres Campus of the Dian Fossey Gorilla Fund,view,2024-04-27T19:06:49
b554c82d-86f8-4f7b-b90a-8117a687a469,Gishwati,view,2024-02-08T07:44:04
35bf5111-491e-4fe5-ba2b-62dfd3886437,Nyungwe NP,view,2024-07-11T23:10:24
35bf5111-491e-4fe5-ba2b-62dfd3886437,Cricket - Gahanga,view,2024-02-29T03:38:42
35bf5111-491e-4fe5-ba2b-62dfd3886437,Twin Lakes,view,2024-05-19T18:32:46
35bf5111-491e-4fe5-ba2b-62dfd3886437,Cricket - Gahanga,view,2024-07-15T23:44:01
35bf5111-491e-4fe5-ba2b-62dfd3886437,Parliament,view,2024-06-07T22:53:23
35bf5111-491e-4fe5-ba2b-62dfd3886437,Hiking Mt Bisoke,view,2024-02-27T04:04:18
35bf5111-491e-4fe5-ba2b-62dfd3886437,Ellen DeGeneres Campus of the Dian Fossey Gorilla Fund,view,2024-04-08T08:56:25
35bf5111-491e-4fe5-ba2b-62dfd3886437,Rusumo waterfalls,view,2024-06-24T23:03:29
